store,app_id,name,developer,rating,ratings_count,reviews_count,installs,price,free,contains_ads,in_app_purchases,iap_range,genre,released,updated,description,url,query,bundle_id,prices_mentioned,plan_keywords,mentions_subscription,mentions_trial,mentions_lifetime
appstore,1087358475,Quit Smoking Get Healthy,Matthias Carigiet,4.8,25.0,25.0,,0.0,True,,False,,Health & Fitness,2016-03-14T16:48:51Z,2024-10-19T08:18:57Z,"This App keeps track of the cigarettes you did not smoke and how much money you have saved. Furthermore, it shows the benefits of quitting based upon the latest medical knowledge and statistics.

Simply select your quit date and enter your smoking habit details then watch as various indicators display your circulatory and lung function improvements, your savings, and much more.

Key Features:

- Change the date you quit smoking
- Real time statistics
- Time without smoking 
- Cigarettes you have not smoked
- Health of your Lungs
- Time you have not wasted with smoking
- How much money you have saved
- 27 Achievements to collect
- Health goals and notifications
- Change notification settings
- “I smoked, restart” button",https://apps.apple.com/in/app/quit-smoking-get-healthy/id1087358475?uo=4,quit smoking,com.inforain.QuitSmoking,,pro,False,False,False
appstore,1523992725,QuitSure Quit Smoking & Vaping,Instaquit.org,4.79222,2315.0,2315.0,,0.0,True,,False,,Health & Fitness,2020-08-14T07:00:00Z,2026-04-17T08:08:49Z,"A modern, enjoyable and no-guilt approach to quit smoking.

Quit smoking the easiest way. QuitSure offers 6-day and 6-week programs that removes your desire to smoke - so you quit without cravings, without withdrawal, and without willpower.

You don't have to quit today. You can keep smoking during the entire program and quit only when you're truly ready. No guilt. No pressure.

96% of quit attempts fail - not because you lack willpower, but because most methods fight the wrong battle. QuitSure doesn't ask you to resist cravings. It eliminates them. By the time you reach your quit day, you won't want to smoke anymore.

 -  -  - 

WHY QUITSURE WORKS

QuitSure is built on the science of why you smoke - and uses that science to undo the addiction at its root.

◆ Based on Cognitive Behavioral Therapy (CBT), REBT Therapy, and Classical Conditioning
◆ Grounded in principles of psychology, neuroscience, and habit formation
◆ Personalised to your specific smoking triggers
◆ Created by ex-smokers who truly understand what you're going through

No lifestyle overhaul. No self-control battles. No guilt trips. Just a clear, step-by-step path to becoming smoke-free.

 -  -  - 

HOW THE PROGRAM WORKS

The QuitSure program takes about one hour per day over 6 days - roughly 8 to 10 hours total. Each day, you'll read, watch, and listen to content designed to change how your mind thinks about smoking.

◆ Personalised daily sessions tailored to your triggers
◆ Short mental exercises each day (5 to 20 minutes) that dissolve cravings at the source
◆ Step-by-step instructions - just follow the program
◆ Learn why other quit methods fail and why this one doesn't
◆ Understand how nicotine addiction actually works
◆ Prepare for your quit day with proven relapse-prevention tools

You set the pace. The program guides you. And when your quit day arrives, you'll be ready - not because you're forcing yourself, but because the desire is gone.

 -  -  - 

WHAT YOU GET

◆ A complete 6-day quit smoking program
◆ A personal coach to support you
◆ Daily video, audio, and reading content
◆ Quick daily exercises to rewire your cravings
◆ A quit smoking tracker for cigarettes, progress, and milestones
◆ Techniques and tools to stay smoke-free after you quit
◆ A supportive community of people on the same journey
◆ Motivational content and daily notifications to keep you on track

 -  -  - 

WHAT CHANGES WHEN YOU QUIT

Quitting smoking transforms every part of your life - and it starts sooner than you think.

◆ No more cravings or withdrawal symptoms
◆ More energy, better sleep, and improved focus
◆ Better sense of taste and smell
◆ Whiter teeth and no lingering smoke odour
◆ More money in your pocket every single week
◆ Greater self-confidence and self-respect
◆ Improved mood and productivity

 -  -  - 

WHO IS QUITSURE FOR

QuitSure is for anyone who smokes or vapes and wants to stop - whether you've tried to quit before or this is your first attempt. If past methods haven't worked, that's not a reflection of your willpower. It means you haven't found the right approach yet.

 -  -  - 


THE BEST TIME TO TAKE THE FIRST STEP IS TODAY.


Quitsure offers a 3-day free trial, after which a paid subscription is required to continue access. Subscription prices may vary by country and will be displayed clearly within the app before purchase, with charges converted to your local currency. Payment will be charged to your iTunes account at confirmation of purchase. Subscriptions automatically renew unless auto-renew is turned off at least 24 hours before the end of the current billing period. Your account will be charged for renewal within 24 hours prior to the end of the current period. You can manage or cancel your subscription at any time through your iTunes Account Settings.

Terms of Use: https://www.apple.com/legal/internet-services/itunes/dev/stdeula/",https://apps.apple.com/in/app/quitsure-quit-smoking-vaping/id1523992725?uo=4,quit smoking,org.instaquit.app,rs 6,auto-renew; free trial; pro; subscription; trial,True,True,False
appstore,483994930,QuitNow!,Fewlaps SL,4.6833,701.0,701.0,,0.0,True,,False,,Health & Fitness,2011-12-10T08:00:00Z,2026-04-19T17:07:03Z,"Have you considered quitting smoking? Whether you’ve already stopped smoking or you’re still thinking about it, QuitNow will help you quit tobacco for good.

Quitting smoking is one of the best decisions you can make for your health: it reduces your risk of disease, you regain energy, you save money, and you also protect the people around you. But the truth is, quitting isn’t easy.

That’s where QuitNow comes in.

QuitNow was born in 2011, created by a smoker who wanted to quit. Since then, we’ve grown, brought in addiction specialists, and refined our tools so you can quit tobacco for good:

YOUR EX-SMOKER STATUS
When you stop smoking, it’s important to clearly see what you’re achieving. That’s why on QuitNow’s home screen you’ll see how long it’s been since you last smoked, how many cigarettes you haven’t smoked, how much money you’ve saved, and how much life you’ve regained.

COMMUNITY: THE EX-SMOKERS’ CHAT
Having a smoke-free environment is crucial when you quit. QuitNow offers a chat full of people who, like you, have said goodbye to tobacco. Sharing your journey with other ex-smokers will make your path easier.

LIVE SESSIONS WITH AN EXPERT
Every month we host a live session with a smoking cessation expert. In these sessions, the psychologist explains the best way to stop smoking and answers attendees’ questions live. These sessions are a unique opportunity to get personalised advice and resolve doubts in real time.

A COMPLETE COURSE TO QUIT SMOKING
Some people prefer a more structured method when they quit. That’s why QuitNow includes a step-by-step course designed to guide you throughout the entire quitting process. It works like a digital book, but integrated inside the app.

MILESTONES: SMALL MOTIVATIONS TO QUIT SMOKING
As with any task in life, quitting is easier when you break the challenge into smaller goals. That’s why QuitNow offers 80 milestones based on the cigarettes you’ve avoided, the days you’ve gone without smoking, and the money you’ve saved. This way, you can start celebrating your wins from day one.

YOUR HEALTH AS AN EX-SMOKER
In QuitNow you’ll find a list of health indicators that show how your body improves day by day. These indicators are the same ones published by the World Health Organization, and we update them as soon as the WHO does.

Plus, QuitNow includes other sections designed to help you on your journey to stop smoking.

QUITNOW AI
Whenever questions come up during your quitting process, you can turn to QuitNow AI. It’s designed to provide clear, reliable information, based on our course and on data from the World Health Organization.

BOOKS TO HELP YOU QUIT SMOKING
Learning techniques and approaches to quit can make the process much easier. That’s why we’ve selected well-known books that can effectively help you on your path to a tobacco-free life.

ALSO ON YOUR WATCH
QuitNow’s Apple Watch app and its widgets and tiles let you track your progress, see how much you’ve saved, and check your smoke-free stats right from your wrist.

Because we dedicate so much time and effort to it, we firmly believe QuitNow is the best app to quit smoking. As always, there’s room for improvement—so if you have any idea to make QuitNow even better, please write to us at ios@quitnow.app.

We truly hope QuitNow supports you on your journey to a tobacco-free life.

Terms of Service: https://tos.quitnow.app/eula
Privacy Policy: https://tos.quitnow.app/privacypolicy",https://apps.apple.com/in/app/quitnow/id483994930?uo=4,quit smoking,com.eaginsoftware.QuitNow,rs 80,pro,False,False,False
appstore,1445348921,Days Since: Quit Habit Tracker,A Couple of Friends OOD,4.80041,977.0,977.0,,0.0,True,,False,,Health & Fitness,2019-08-17T07:00:00Z,2026-04-20T06:12:15Z,"Days Since can help you break any bad habit. 

Create a counter for each habit that you are trying to get rid of. If you are trying to quit smoking, create a counter and set the last time you had a cigarette. The app will show you how long it’s been since you smoked for the last time. Tracking your progress will help you stay motivated. 

Whenever you want to smoke again, open Days Since and check your progress. You don’t want to reset that counter, do you?

Privacy Policy:
https://dayssinceapp.com
Terms of Use:
https://dayssinceapp.com/terms.html",https://apps.apple.com/in/app/days-since-quit-habit-tracker/id1445348921?uo=4,quit smoking,npetrova.DaysSince,,pro,False,False,False
appstore,1185502772,Quit Smoking --~ Smoke Free,Dennis Ebbinghaus,4.54216,83.0,83.0,,0.0,True,,False,,Health & Fitness,2017-01-03T20:28:19Z,2026-04-03T14:18:09Z,"This app was developed by former smokers based on the experiences of many other former smokers and has already helped millions of users quit smoking. How can it help you?

In the beginning there is your decision. Let's not fool ourselves. If you are not serious, it will be difficult. But if you really want it, your chances are good that you will make it with the help of this app.

There are many different strategies, methods, and tools that can help you quit. Whether one thing or the other works better for you can vary from person to person, but the experiences of millions of former smokers show that it is almost always a mixture of information, motivation and participation that ultimately led to success.

Therefore, this app relies on a selection of tried and tested methods and tools, which are based on the three strategic pillars of information, motivation and participation.


What tools does this app offer?

Numbers::
Keep track of the most important numbers: number of days as a non-smoker, number of cigarettes not smoked, money saved.

Health:
Review your health progress and your physical reactions to not smoking.

Knowledge:
Carefully researched and comprehensive knowledge, context and advice on every aspect of smoking will ensure that your decision to quit is strengthened, that you remain motivated and are as well prepared as possible for withdrawal.

Tasks:
During the particularly difficult initial period of quitting, you will be given small tasks every day, aimed at reflecting on the knowledge you have learned, convincing you of your decision, and keeping motivation high.

Cravings Help:
If you want to have a cigarette, you will be shown practical solutions for the respective situations in which you are currently in. Statistics also show you in which situations you are most often at risk, so that you can avoid them or approach them differently in the future.

Top 10 Tips:
Get valuable advice from former smokers about what helped them the most to quit smoking. Since they speak from experience, there's a good chance that there's something there that will be a great help to you too.

Awards:
You regularly receive awards for milestones achieved on your way to becoming a non-smoker, which you can share with family and friends.

Savings goals:
Set savings goals and watch getting closer and closer to them becasue of the money you save.

100 reasons:
If you have a strong cigarette craving, 100 reasons to not smoke a cigarette will help you.

Apple Watch App:
The Apple Watch app quickly shows you the most important numbers of your non-smoking career.

Widget:
The widget quickly shows you the most important numbers of your non-smoking career. 


http://www.appinghouse.com/quit-smoking-privacy.html
http://www.appinghouse.com/quit-smoking-terms.html",https://apps.apple.com/in/app/quit-smoking-smoke-free/id1185502772?uo=4,quit smoking,com.appinghouse.Smoke-Free,,pro,False,False,False
appstore,6469769074,Quit Smoking ۬,BoltQ Media,4.875,8.0,8.0,,0.0,True,,False,,Health & Fitness,2023-10-26T07:00:00Z,2024-09-04T10:33:35Z,"Our Quit Smoking app supports you on your journey to a healthier, smoke free lifestyle. Say bye to cigarettes and step into a brighter, smoke-free future now!
If you’ve made up your mind and need an app that helps you track the number of cigarettes you’ve not smoked, time you’ve saved, money saved, and all the other health benefits your body is getting because of quitting.
Features
1. Tracking All Smoking Related Data in Realtime
Input key details such as your name, gender, age, and your reason for quitting. Moreover, you get to choose the exact date and time when you'll embark on your journey to becoming smoke-free.
2. Cigarettes Not Smoked: Watch the number of cigarettes you've successfully avoided steadily rise. This metric is a visual reminder of your determination to quit smoking and is a powerful motivator.
3. Money Saved: Smoking is not just harmful to your health; it's also expensive. It's not just about improving your health; it's also about improving your finances.
4. Time Gained: Track how much time you've gained by resisting the urge to smoke. Spend this extra time doing things you enjoy.
5. Improved Life Expectancy: As you move forward on your smoking cessation journey, witness how your decision to quit smoking can improve your life expectancy. 
6. Real-time Health Indicators: Quitting smoking has profound effects on your health, and our Health Indicator is designed to show you the incredible changes happening in your body with each cigarette you avoid..
Widget Support
Our Quit smoking widgets allow you to keep crucial information at your fingertips and provide an added layer of motivation right on your phone's home screen.
Imagine having real-time information about the number of cigarettes you haven't smoked, the money you've saved, and the additional time you've gained right on your iPhone's home screen. 
What are you waiting for? Your Journey to Quit Smoking Starts Now
Privacy Policy:  https://quit-smoking.appstraw.com/privacy-policy
Terms & Conditions: https://quit-smoking.appstraw.com/terms-conditions",https://apps.apple.com/in/app/quit-smoking/id6469769074?uo=4,quit smoking,com.quit.smoking.tracker.app,,pro,False,False,False
appstore,525441365,Quit smoking for good - Kwit,KWIT,4.63733,375.0,375.0,,0.0,True,,False,,Health & Fitness,2012-05-15T06:58:11Z,2026-04-13T06:13:24Z,"WHO-validated quit smoking app with 4.5M+ users. Start your smoke-free life today!

Ready to quit smoking for good? Kwit combines proven science with gamification to make quitting easier and engaging. As the first WHO-validated smoking cessation app, Kwit helps you break free from nicotine addiction using evidence-based cognitive behavioral therapy techniques that work.

Track your progress in real-time
Watch your quit smoking journey unfold with personalized statistics showing smoke-free days, money saved, cigarettes avoided, and health improvements. Every milestone becomes powerful motivation to stay tobacco-free. See exactly how your body heals as you progress through your transformation.

Science-backed craving management
Beat cravings with CBT-based tools including guided breathing exercises, mini-games, and instant motivation cards. Turn withdrawal moments into opportunities for growth with techniques developed by addiction specialists. When nicotine cravings hit, you'll have proven strategies to overcome them naturally.

Join the quit smoking community
Connect with supportive groups where fellow quitters share victories, challenges, and daily encouragement. Exchange tips with people who understand your journey. You're never alone in your mission to become smoke-free. Get real-time support from thousands of successful ex-smokers worldwide.

Expert-designed educational content
Access our comprehensive library of evidence-based articles, expert tips, and proven strategies from leading addiction specialists. Learn the science behind tobacco addiction and master techniques for lasting smoking cessation success. Understand withdrawal symptoms, identify triggers, and develop healthy coping mechanisms.

Nicotine replacement tracker and vaping support
Gradually reduce your dependence on patches, gum, vaping devices, and e-cigarettes with personalized guidance. Monitor your nicotine replacement therapy progress and take control of your consumption step-by-step until you're completely free from nicotine addiction.

9-day preparation program
Follow our scientifically-designed quit plan based on Prochaska's Transtheoretical Model and cognitive behavioral therapy principles. Prepare mentally and physically for your quit date with structured daily guidance that sets you up for long-term success.

Key features that make quitting easier:
• Real-time quit tracking with detailed statistics
• Evidence-based craving management tools and techniques
• Supportive community groups and chat features
• Progress rewards, achievements, and milestone celebrations
• Comprehensive educational content library
• Nicotine replacement therapy monitoring
• Guided breathing exercises and mindfulness practices
• Money saved calculator and spending tracker
• Health improvement timeline with medical insights
• Personalized motivation cards and daily inspiration
• Relapse prevention strategies and recovery support

Premium features for serious quitters:
Upgrade to access advanced analytics, extended content library, priority community support, one-on-one expert consultations, and personalized coaching plans tailored to your specific smoking habits and triggers.

Why choose Kwit over other quit smoking apps? We're the only WHO-validated smoking cessation app, combining rigorous scientific research with engaging gamification. Our approach is based on proven cognitive behavioral therapy methods, not just tracking. We focus on changing your relationship with smoking through education, community support, and evidence-based interventions.

Join 4.5+ million people worldwide who chose freedom from tobacco addiction. Download the WHO-recommended quit smoking app trusted by healthcare professionals and start your smoke-free life today. Your journey to better health, increased energy, and financial freedom begins now.

Contact us at hello@kwit.app for support.
Terms: https://info.kwit.app/en

Kwit complements your quit smoking journey but does not replace medical advice.",https://apps.apple.com/in/app/quit-smoking-for-good-kwit/id525441365?uo=4,quit smoking,geeo.Kwit,,premium; pro,False,False,False
appstore,672904239,I Am Sober,I Am Sober LLC,4.88209,441.0,441.0,,0.0,True,,False,,Lifestyle,2013-07-19T18:24:50Z,2026-04-20T21:53:32Z,"I Am Sober is more than just a free sobriety counter app.

Along with tracking your sober days, it helps you build new habits and provides ongoing motivation by connecting you to a wide network of people all striving for the same goal: staying sober one day at a time.

Through our growing sober community you can learn from others and contribute by sharing insights and tactics that have worked for you.

**The I Am Sober app features:**

• Sober day tracker
To visualize how long you’ve been sober.

• Remember why you quit
Add reasons and photos to help you remember why you want to quit your addiction and stay sober.

• Daily pledge tracker
Take a pledge every day. Sobriety is a 24-hour struggle, so start your day off by making a pledge to stay sober. Then you can review how your day went and log notes at the end of the day.

• Sobriety calculator
View how much money & time you’ve saved by being sober.

• Analyze triggers
Recap each day and find patterns that made your day easier or more challenging than the last.

• Share your story
Either with others or for yourself, take photos and journal your progress directly in the app. Then choose to share it or save it as a reminder for yourself.

• Milestone tracker
Track and celebrate your milestones from 1 day, to 1 week, to 1 month and beyond. Compare experiences with others on their sober journey. Read how they felt at this milestone and what you can expect. If you’re struggling, share your story and invite others to offer help or advice.

• Withdrawal timeline
When you create an account and declare your addiction, you can instantly see a withdrawal timeline to get an idea of what to expect for your next few days (and weeks). What’s more, you can contribute to it. See how many others saw an increase in their restfulness vs those that saw an increase in anxiety. Prepare yourself for what’s to come in recovery.

• Customize your experience
You set the time, your sober birthday, the category of motivation you need, the addictions you’re trying to break, even the end-of-day summaries. Make the app customized to your lifestyle and tailored to your needs.

**Sober Plus subscriptions**

I Am Sober is free to use, but you can support development of the app with a subscription to Sober Plus. With Sober Plus, you'll get access to these premium features:

• Create a group
Stay accountable together and track your sobriety privately. Groups are great for complimenting your real-world group like Alcoholics Anonymous, NA, SA, SMART Recovery, or your rehab center.

• Locked access
Keep your trackers private with a lock that you can access via TouchID or FaceID.

• Data Backups
Save your progress in the cloud and restore your trackers if you get a new device.

• More tracking
Track more addictions and get access to more communities. Even if your addiction is specific like Wine, Online Shopping, or Skin Picking, you’ll find a variety of communities of people who are all trying to get sober from alcohol, drugs, eating disorders, self-harm, and more.

Payment will be charged to iTunes Account at confirmation of purchase. I Am Sober Plus automatically renews unless auto-renew is turned off at least 24-hours before the end of the current period. Your account will be charged for renewal within 24-hours prior to the end of the current period, and the cost of the renewal will be identified. Subscriptions may be managed by the user and auto-renewal may be turned off by going to the user's Account Settings after purchase. Any unused portion of a free trial period, if offered, will be forfeited when the user purchases a subscription to that publication, where applicable.

Read more about our terms and conditions here:

Terms of service: https://iamsober.com/en/site/terms-of-service
Privacy policy: https://iamsober.com/en/site/privacy-policy",https://apps.apple.com/in/app/i-am-sober/id672904239?uo=4,quit smoking,com.thehungrywasp.iamsober,,auto-renew; free trial; premium; pro; subscription; trial,True,True,False
appstore,593280856,Quit Smoking - Butt Out,Ellisapps Inc.,5.0,6.0,6.0,,0.0,True,,False,,Lifestyle,2013-01-21T08:00:00Z,2018-02-09T22:57:38Z,"""This app makes quitting EASY! I quit smoking for 90 days and never going back thanks to this app and the community!!"" - Travis ◆◆◆◆◆

This app helps you quit smoking by logging your cravings and smoking! It lets you choose to quit smoking cold turkey, cut back to your desired quit smoking date, or choose a quit smoking date in the past! 

Lets face it... It's TOUGH to quit smoking, period. But remember YOU CAN DO THIS!!!

In fact a non smoker of 20 years says, 

""Quitting cigarettes was the hardest thing I ever did, but the secret was to consciously make a note every time I had a smoke or craving. Every time I broke down and smoked a cigarette I reminded myself of my family and my kids to motivate me to never slip up again!"" 

That is exactly what this app will do for you! It lets you keep a custom motivational picture and quote to remind you WHY you NEED to quit! It lets you easily track cravings and smoking to show your progress. It even shows you real time stats on your health improvement, money saved, cigarettes not smoked and MORE! 

Download this app for FREE and quit today so that you can reach your optimal health and feel good again! 

Check out the reviews and screen shots and see for yourself. 

NOTE: Health improvement statistics are based on World Health Organization statistics and not indicative of your actual health. Always see your family doctor to monitor your actual health. 

√ NUMBER ONE Quit Smoking app in the store! 
√ Track your cravings and smoking! 
√ Quit today or cut back to your quit smoking date! 
√ See motivational picture and quote to motivate you! 
√ Check out the screen shots & see for yourself  

◆◆◆◆◆ - ""Works great and very accurate!"" 
◆◆◆◆◆ - ""Amazing technology! Brilliant!"" 
◆◆◆◆◆ - ""I love this app! I am doing great so far and love the health statistics page!""",https://apps.apple.com/in/app/quit-smoking-butt-out/id593280856?uo=4,quit smoking,com.ellis.buttoutlite,,pro,False,False,False
appstore,6446471769,Quit Smoking Hero - Stop Now!,"NAKASHIN, K.K.",4.83333,6.0,6.0,,0.0,True,,False,,Health & Fitness,2023-03-23T07:00:00Z,2026-04-13T18:06:33Z,"◆Game-like quit smoking tracker◆
Introducing an app that helps you quit smoking in a fun, game-like way.
Break free from nicotine addiction!


** What you can do with this app **

▼Track your progress
Enter your smoking information to automatically calculate quit time, money saved, and time gained.
Record your daily weight changes as well.

▼Quit smoking with a game-like experience
Your character evolves as your quit time increases.
Defeat the approaching enemy, Tobacco Man!

▼Monitor physical changes with a gauge
Check the physical changes corresponding to your quit-smoking period.
Enjoy the sense of accomplishment as the gauge increases.

▼Teaching Quitting Secrets
The secret book held by the tiger is filled with thoughts from the app creator, who has continued to quit smoking. Find stress-relief methods that work best for you.

▼Keep a Quit Smoking Diary
As you continue, squares on the calendar will be filled in. Record your daily thoughts and physical changes!

▼Fun Fortune-Telling
Draw a fortune slip and check your luck and lucky meal for the day. Use the money you save from quitting smoking to enjoy delicious food!

▼Encourage each other on SNS
Post screenshots on SNS.
Search by hashtag to find fellow quitters!

Why not give quitting another try with this app if you've failed alone before?

Let's embark on a quit-smoking journey!


-------------------------------
App details
-------------------------------
▼Features
・Check your non-smoking time
・Check how many cigarettes you have resisted
・Check money saved
・Check time gained
・Check character's rank
・Display quit-smoking advice
・Check physical changes due to quitting (individual differences)
・Record of quit smoking diary
・Fortune-telling for today's luck
・Share your quit-smoking status on SNS (Twitter, LINE, etc.)
・Enjoy the cute pixel-art characters as they defeat Tobacco Man
・Record daily weight (automatically calculates the difference between starting and current weight)

▼How to use
1.First, enter your smoking information.
(※The data entered is not shared with others)
2.Press the ""START GAME!"" button to start quitting smoking!
3.Various quit-smoking data will be displayed as ""Result of Effort"" with automatic calculations.
4.Press the ""Resist Temptation！"" button to check advice when you want to smoke.
5.To change the set data, press the ""MENU"" button in the top left corner of the screen and move to ""Data Settings"".
6.To share your quit-smoking status on Twitter or LINE, press the ""Twitter"" button in the top right corner of the screen. Your quit time and screenshot will be automatically entered for posting.
7.Instructions are also explained in the guide at the initial launch.

▼Recommended for:
・Those who have trouble quitting alone and want to encourage each other on SNS
・Those who have reduced the number of cigarettes but want to quit completely
・Those who want to revise bad habits along with dieting and strength training
・Those who want to visualize the results of quitting, such as money saved
・Those who want to know the harm of smoking and tips for quitting
・Those who want to improve sleep quality and live a healthy everyday life
・Those who want to quit nicotine addiction
・Those who want to quit vaping
Please use it according to your purpose!

▼BGM & Sound Effects
こじもこ
魔王魂（https://maou.audio）
しーでんでん（https://seadenden-8bit.com）
FC音工場（https://fc.sitefactory.info）
いらすとや（https://www.irasutoya.com）

▼Support
Support is available through the Nakashin Co., Ltd. website.
Please contact us anytime if you have any issues or questions.",https://apps.apple.com/in/app/quit-smoking-hero-stop-now/id6446471769?uo=4,quit smoking,com.nakashin.QuitSmokingHeroApp,,pro,False,False,False
appstore,1599898407,Rookvrijheid,Rein Kloos,0.0,0.0,0.0,,0.0,True,,False,,Health & Fitness,2021-12-13T08:00:00Z,2024-04-17T22:00:01Z,"Stoppen met roken is een topprestatie. Elke sigaret die je niet rookt is een uitdaging, en elke keer dat je dat lukt is een overwinning. En die overwinningen op jezelf mogen best wel eens gevierd worden. Deze app helpt je daarbij! 100% gratis, altijd optimistisch en zonder betweterig gezeur.

Aan de hand van de door jou opgegeven rookgewoonte, rekent deze app voortdurend allemaal leuke statistiekjes voor je uit:

- Hoe lang ben je gestopt
- Hoeveel sigaretten heb je niet gerookt
- Hoeveel pakjes waren dat wel niet
- Hoeveel geld heb je daarmee bespaard
- Hoeveel tijd was je nu niet aan het roken
- Hoe bevordert je gezondheid zodra je stopt

Etcetera, en wanneer je prestaties vrijspeelt voor je mooie mijlpalen krijg je iedere keer een bemoedigende felicitatie. Leuk toch?

In de toekomst zal deze app nog verder uitgebreid worden, bijvoorbeeld met ervaringsverhalen van mensen die gestopt zijn. Een beetje naar het voorbeeld van mijn andere app: Alcoholvrijheid. Die app was mijn inspiratie voor deze app, en tegelijkertijd voor duizenden andere mensen om te stoppen met alcohol.

Zou deze motiverende aanpak ook helpen met roken? Jij mag het zeggen!",https://apps.apple.com/in/app/rookvrijheid/id1599898407?uo=4,quit smoking,nl.rookvrijheid.app,,,False,False,False
appstore,6503163176,Quit Smoking - Quittr,Ramkumar Vellaisamy,4.77778,9.0,9.0,,0.0,True,,False,,Health & Fitness,2024-05-30T07:00:00Z,2026-02-14T20:21:14Z,"Quit Smoke – Your Companion to Quit Smoking

Quit Smoke is your essential tool to quit smoking and take control of your health. Track your cigarette intake, manage cravings, and monitor your progress as you move toward a smoke-free life. Whether you’re just starting or already on your journey to quit smoking, this app keeps you focused and motivated.

Key Features to Help You Quit Smoking:
	• Cigarette Tracker – Easily log each cigarette as you work to quit smoking.
	• Craving Tracker – Monitor and manage your urges to quit smoking more effectively.
	• Progress Monitor – Visualize your journey to quit smoking with clear milestones and achievements.
	• Custom Reminders – Stay on track with notifications tailored to your routine and goals.
	• Widgets – Quickly view your quit smoking progress right from your home screen.
	• Daily Check-In – Log your thoughts and stay accountable each day as you quit smoking.

Quit Smoke is designed to support and motivate you throughout your entire quit smoking journey.

Download Quit Smoke today and start your journey to quit smoking—for good.

Encountered a glitch or have feedback? Contact us at support@reku.dev — we’re here to help you quit smoking successfully.

Note: Some features may require an in-app purchase.

Terms of Use: https://reku-indie.notion.site/Terms-of-Use-15dc0ca696564d2da50d36b56e0b4f94?pvs=4
Privacy Policy: https://reku-indie.notion.site/Privacy-Policy-f2bd7112f8f043f5bcd9be8b49755bf9?pvs=4",https://apps.apple.com/in/app/quit-smoking-quittr/id6503163176?uo=4,quit smoking,com.reku.Quit-Smoking,,pro,False,False,False
appstore,1626842803,Quit smoking - CigArrête,Maureen SURCIN,5.0,3.0,3.0,,0.0,True,,False,,Health & Fitness,2022-12-16T08:00:00Z,2025-12-21T23:06:39Z,"Quit smoking, say stop to cigarettes and tobacco.

Welcome to the app that will help you say stop to tobacco and quit smoking for good. A space designed for those looking to quit smoking.

Do you need help to quit smoking? Are you looking to quit cigarettes? Would you like to say stop to tobacco? If you are determined to quit smoking, Cig'Stop is here to help you quit cigarettes.

Together, we can all quit smoking and collectively say stop to tobacco and cigarettes. Chat with other people who are all looking to quit smoking and collectively say stop to tobacco and cigarettes. This app to quit smoking is your ally to drop cigarettes and say stop to tobacco.

The Cig'Stop app is your best support to quit smoking. Discover the numerous improvements that can be seen when deciding to quit cigarettes and to say stop to tobacco. Follow your cigarette withdrawal from the first day and for the ten years that follow to quit smoking permanently and say stop to tobacco.

Specific programmes have been developed to help you quit smoking:

- Quit smoking calmly thanks to our 30-day meditation programme,
- Quit smoking without gaining weight thanks to our nutrition programmes,
- Quit smoking without gaining weight thanks to our sports programmes,
- Preserve your sleep when quitting cigarettes thanks to our sleep analysis and support module.

The Cig'Stop app offers numerous tips to quit smoking and to finally say stop to tobacco. You will find inspiring quotes to quit cigarettes and boost your motivation to quit smoking.

A cigarette and savings counter is present to motivate you in quitting cigarettes.

Cig'Stop helps you take on challenges to quit smoking, quit cigarettes and fight against tobacco. Share your progress with a wonderful community, all united in the same goal: to quit smoking, quit cigarettes and say stop to tobacco.

Every day, week or month, hold on to your strength, your courage to quit smoking, to quit cigarettes and say stop to tobacco. Our app is here to help you in your withdrawal and give you tips to permanently quit cigarettes.

Adjust our app according to your needs to help you quit smoking, quit cigarettes and say stop to tobacco. Your app is your ally for a better life without tobacco.

Cig'Stop, the app that helps you quit smoking and say stop to tobacco is waiting for you. Join an incredible community and help each other to quit smoking permanently.",https://apps.apple.com/in/app/quit-smoking-cigarr%C3%AAte/id1626842803?uo=4,quit smoking,com.hatchi.cigar,,pro,False,False,False
